,x,y,z,z_pred
438,-1.791749133,1.882103345,-1.174836257,-1.166892186550245
439,-2.455167733,-0.932557747,-0.141837648,-0.1462111960726011
440,-1.24605697,-1.746862003,-1.112014054,-1.09784951271947
441,-1.629607374,-1.23945706,-0.914421482,-0.9299203777571567
442,0.705044194,-0.556930307,-0.303731516,-0.30721486877916204
443,2.045246936,-1.482429241,-0.765054928,-0.7930298145915358
444,-0.913124449,-0.952451235,-1.83357055,-1.8410627246176239
445,-0.122812948,-0.004162458,-1.057457339,-1.0530525962530137
446,-1.308694016,-1.198884959,-1.393863677,-1.4088215822480663
447,0.820376077,1.510537929,-0.980962922,-0.9506417825872184
448,-1.256517713,-3.297659131,-0.568991845,-0.5655999342780753
449,-1.44980876,0.69948262,-0.635449381,-0.6407347848268459
450,1.465038817,-0.771223956,-0.189718184,-0.1767789950993584
451,1.713800194,0.091065083,-0.054340931,-0.06925010328483783
452,-0.105097747,-0.782802107,-1.287001293,-1.2776684273159742
453,1.422257371,-1.400142682,-0.527034415,-0.5479729161655958
454,-0.064568252,-3.042055956,-0.838486737,-0.8247353934054603
455,0.923368311,1.764099392,-1.111381511,-1.1180094013247242
456,1.830962462,1.483963971,-1.099843485,-1.1406210854749832
457,2.855707758,-0.516283335,-0.0567539,-0.05353209461670812
458,0.183756557,0.951318193,-0.965445262,-1.0071286269886925
459,1.469776183,1.396868983,-0.850683055,-0.8812891356551202
460,0.71291662,2.298409938,-1.158885107,-1.1416600295813346
461,-1.933237296,1.296082792,-0.739614471,-0.7019387526078587
462,-0.826936538,-2.070008831,-1.207822647,-1.2384933480348255
463,-0.798851097,0.750156095,-1.1691458,-1.2127282850154362
464,-0.016884674,-1.251524987,-1.15872129,-1.1768062408518014
465,-0.867465131,-1.427166966,-1.692590903,-1.6539409640054528
466,-1.226965343,-0.66354994,-1.438473849,-1.4550358573910682
467,0.875141127,-1.670674453,-0.423022749,-0.40495664100951395
468,3.887585812,-1.995924553,-0.028353879,-0.08218949650577298
469,-1.57662058,0.563659926,-0.50301998,-0.5006932611861742
470,0.367922267,0.4653355,-0.584157337,-0.5689733699458632
471,1.666992869,2.117906946,-1.300521604,-1.3445716302691977
472,-1.723209908,-1.00527662,-0.816793919,-0.8248028805476391
473,1.922784351,-1.32608746,-0.634229762,-0.6202957355767422
474,1.183945138,0.870414771,-0.362262526,-0.3673715941163392
475,-0.503322037,0.848979489,-1.291433137,-1.299974738889539
476,1.424573561,-0.277689176,-0.069810611,-0.050967016671397025
477,2.186654513,3.613116294,-0.128808214,-0.1792902581586026
478,-2.577829032,-1.108396702,-0.095377336,-0.10211854109560817
479,3.266879693,-0.51311137,-0.025211793,-0.02135881375537491
480,-2.968292301,-2.854099209,-0.002927403,0.01275811924794785
481,-0.088680012,-0.104730684,-1.05215991,-1.0751047326126324
482,1.355939467,0.631493453,-0.208543116,-0.19629138280489392
483,-0.284677092,-1.829795516,-1.261068792,-1.293308763388194
484,-1.42666944,1.167988733,-0.931738252,-0.9039968604418143
485,0.662217419,-2.404729427,-0.40959922,-0.3952619380005855
486,-0.719420117,-2.798325774,-0.989737816,-1.009184439622238
487,-0.1088821,3.752351796,-0.90455276,-0.8805943378539225
488,-0.319193708,-0.039947882,-1.233798255,-1.2850941064708854
489,0.806596037,-2.167599543,-0.425188275,-0.44157501918318814
490,-0.645744233,1.222889098,-1.531965701,-1.53119085851194
491,0.270171022,1.993508485,-1.554694272,-1.5575595963688145
492,1.062654338,3.149708387,-0.36911172,-0.39680627789459466
493,-1.356056431,2.739407428,-1.059390009,-1.0725209050094862
494,0.941023508,-2.191733197,-0.44499964,-0.44604370985302466
495,0.249153223,-3.788296933,-0.5724995,-0.5598350944614229
496,0.058296103,1.015899683,-1.117754842,-1.1668639992187404
497,0.595426285,2.882865175,-0.76428434,-0.7944308425169044
498,-1.843418989,-1.321532286,-0.607282993,-0.6374062767822509
499,0.087320428,1.65316673,-1.595927309,-1.5891168392169048
500,2.900565332,-1.047002182,-0.179398804,-0.17273428859492748
501,-1.409785755,-1.698645934,-0.955965276,-0.9465152253771675
502,-2.907311882,-1.246352628,-0.027828701,-0.03258495897663594
503,1.72268639,1.932981672,-1.349173793,-1.336920544374971
504,2.601506799,0.673491879,-0.341080178,-0.3443721119104702
505,-0.207650512,-1.187354484,-1.43741538,-1.4409610506436694
506,1.017455479,1.792742589,-1.105564706,-1.0800681868238033
507,-2.982338296,-0.286385169,-0.019283433,-0.01582186346421854
508,0.157342334,-0.515267599,-0.861764381,-0.8324291738323822
509,-1.530000958,-2.365814217,-0.463057014,-0.4738070976685613
510,-1.343595037,0.171078837,-0.751583557,-0.7155103472209565
511,-0.584530054,0.433075578,-1.186651099,-1.1547832208050306
512,-0.159878691,2.598980123,-1.589435975,-1.5574112683035684
513,-0.968441169,0.755977619,-1.061485713,-1.0739155821274777
514,0.036392591,2.135137471,-1.732518203,-1.7361207568754033
515,-1.755443921,0.569978202,-0.384206209,-0.3964572616769353
516,-2.722580522,-0.279757661,-0.043309196,-0.06967668363176202
517,-1.31901722,-1.575877246,-1.15961827,-1.1597953757821973
518,-0.929423277,1.330177201,-1.474444335,-1.4587898456300405
519,3.433111934,-2.427950419,-0.106783748,-0.10746533911716476
520,-0.552195386,-0.960343081,-1.814950716,-1.8059644998831335
521,-0.776588191,0.204497878,-1.189125792,-1.1893955308769688
522,1.607804079,2.065466303,-1.277603728,-1.3086517240588116
523,-1.205431204,1.458205245,-1.355863085,-1.3419559114375126
524,1.260257623,-0.252393522,-0.082801746,-0.09273646006698057
525,-1.785435793,0.873139683,-0.488638277,-0.47921372338635376
526,-0.502002666,-1.503401702,-1.607167427,-1.60815251410585
527,0.958929874,-1.533839083,-0.407451336,-0.374866652848151
528,0.094217146,3.635289792,-0.771534631,-0.8187392067058732
529,1.698939251,-1.322700641,-0.585896022,-0.5513220426126472
530,-0.067667184,1.049493837,-1.241111773,-1.2319692767455217
531,-0.561195568,-0.417780833,-1.586976409,-1.5692479875403733
532,1.310689492,0.579574501,-0.188603564,-0.19306825280618906
533,1.395291885,2.403603262,-1.012808142,-1.0164239024737622
534,-1.179872861,0.422469696,-0.840899066,-0.8173959993397405
535,-1.314338433,-0.141540164,-0.958963446,-0.9674927199751411
536,1.488680964,0.489931,-0.144031599,-0.14443950322542226
537,-0.490468053,0.784358885,-1.260009898,-1.2228390510218021
538,-1.470296731,0.21699583,-0.61394629,-0.5829478598322511
539,0.948884569,3.92443829,-0.148145402,-0.14924625176281708
540,0.547979213,-0.083187936,-0.388964597,-0.37180892324641057
541,0.539618128,-0.145268488,-0.398232374,-0.3987674665031967
542,-1.277459757,-0.736900273,-1.410921226,-1.4254011247180427
543,-3.255712551,-2.115104039,-0.002282545,0.017018411002434213
544,3.163487608,0.49853179,-0.193884146,-0.22722745610078443
545,-1.492292246,-0.184302071,-0.785487973,-0.8000530661570288
546,0.726498046,-0.044384322,-0.262410701,-0.25200232066509126
547,0.302306903,0.201163181,-0.608549056,-0.6035426002042675
548,-1.776227741,2.689861772,-0.817493743,-0.7754172239335849
549,0.942149451,3.132966073,-0.412537398,-0.38341282934216636
550,1.632254333,0.006421542,-0.050731019,-0.04498884250247981
551,-1.168603933,0.502878848,-0.847400011,-0.8487188978859576
552,-2.781749922,-0.509844391,-0.0401992,-0.030682105436930326
553,1.753741876,3.608146304,-0.10944747,-0.10383359736950891
554,1.003636983,-2.800201014,-0.300291288,-0.3201090366605018
555,1.696642352,-1.366626356,-0.619324393,-0.5998753338639905
556,-3.275101312,3.376746297,-0.150705947,-0.20296052350448773
557,-2.399061188,0.321565079,-0.111552069,-0.11133434323468734
558,0.73928142,2.077017918,-1.226810173,-1.2296742399286273
559,-1.313995409,-1.914709572,-0.908005595,-0.8853775230028129
560,1.55436351,0.481227888,-0.140030643,-0.11352275613254624
561,-3.453020261,0.082935302,-0.026263211,-0.052473770979990286
562,-2.589170144,-3.706253667,-0.012772122,-0.015197394434792476
563,-0.016427424,0.9312951,-1.119899351,-1.1099750708331757
564,2.55884185,0.200983964,-0.083043608,-0.10392978901683157
565,-3.312408091,0.770451839,-0.221089601,-0.2202253723669398
566,0.609226594,0.865507685,-0.573432174,-0.6134698171185885
567,1.828553014,2.768283049,-0.795689538,-0.8061139788610224
568,2.174355083,0.602472142,-0.245562424,-0.26590387838696905
569,-0.422637242,2.330808501,-1.890422961,-1.9088425317550761
570,-1.319632714,1.652042495,-1.39755387,-1.3958938995118768
571,-0.303396402,-0.05381091,-1.228369432,-1.2733682478392105
572,-1.371535264,-2.798052148,-0.502226182,-0.46126763939787124
573,0.069056842,0.542043113,-0.872437214,-0.8395872723320141
574,-0.024495483,1.192144224,-1.321705969,-1.3765733068079742
575,-0.074705062,-0.132004865,-1.045540712,-1.0372643199590548
576,-1.686512208,-0.149871584,-0.557513465,-0.5544961737425398
577,-2.421268056,0.539900442,-0.155937767,-0.16189005754810806
578,3.134435105,0.847409972,-0.493460861,-0.5261067420702807
579,-1.854693506,0.569223302,-0.329738472,-0.3349642776515866
580,0.396686696,3.807545631,-0.485776312,-0.5055981540985326
581,-0.020643051,0.101211906,-0.936070504,-0.91367283680461
582,-2.575058976,1.585240654,-0.855551721,-0.8671525422752517
583,2.052419635,-2.241353425,-0.942324459,-0.919304481098728
584,-2.94516461,-1.646202526,-0.017510418,-0.016826278365506524
585,-0.089961943,2.958859549,-1.244121878,-1.2784800685309123
586,1.607271336,-1.0586929,-0.366361659,-0.3635889668193781
587,-3.000431401,-1.167393354,-0.019749087,-0.03972324061804792
588,-0.625820666,0.590874517,-1.190780526,-1.175423897691108
589,2.401522142,0.016132325,-0.051663971,-0.05380022518051865
590,1.710305698,-2.639819558,-0.618212595,-0.6381762893679632
591,-1.499253286,-2.013437377,-0.647499345,-0.6422396012608068
592,0.743986639,-0.139300064,-0.252498036,-0.2161265421130225
593,0.303103138,1.479665197,-1.289790583,-1.250323090283198
594,-2.311177706,-2.904612347,-0.042378219,-0.07695217414468901
595,-0.601562757,0.160774308,-1.245465466,-1.243208070747844
596,-0.362092067,0.985964669,-1.351703964,-1.357658732311375
597,2.03550885,-0.823630251,-0.252559591,-0.24716151038126896
598,2.989632705,0.114603209,-0.05988077,-0.07214800728069798
599,-2.363583452,-0.096468778,-0.11221887,-0.14970614606410448
600,-2.60565271,-2.034249017,-0.037918293,-0.040257628654252094
601,-2.051444834,-2.11138659,-0.186345624,-0.2050087569902646
602,-1.215953759,-0.103197174,-1.037970378,-1.0138886084639078
603,-0.537875284,0.87274163,-1.303420989,-1.3118162744690625
604,2.533677501,-0.908675616,-0.229113804,-0.24133308952098517
605,-0.823099518,-0.774946556,-1.822725304,-1.7820919553842511
606,-0.429930519,0.016057082,-1.272017027,-1.280867771549028
607,-2.91182793,0.713125496,-0.195243256,-0.2016956167359081
608,3.45199053,0.666860873,-0.272506971,-0.26370686221844575
609,-1.265689125,2.077031882,-1.550549081,-1.5306347099601072
610,-1.84899463,0.6928606,-0.370870285,-0.3320567623395239
611,-2.816391608,0.933745878,-0.326364324,-0.32098543323571377
612,-1.695651348,-2.564499405,-0.292722039,-0.281220370844967
613,1.12075251,-1.771289705,-0.516516672,-0.4766014575800645
614,-0.585901832,3.231219095,-1.21226162,-1.206748191767568
615,0.675838982,3.56151071,-0.339415858,-0.3290224622446364
616,-0.128185537,-1.781503541,-1.135073299,-1.170972988178879
617,-1.079486233,0.545625902,-0.926519208,-0.9361439273611967
618,-0.227040663,2.768814728,-1.482011025,-1.4482214434977065
619,2.173787112,-0.797230121,-0.229866929,-0.22442415154790205
620,1.160351627,0.209599786,-0.113193912,-0.1315824479113991
621,-2.37990499,1.481196627,-0.7935258,-0.8399815652052401
622,-1.732803914,2.106312621,-1.20755338,-1.2181009085349621
623,1.32843708,-2.091495832,-0.668349842,-0.6817365352579168
624,-0.438026001,1.857748998,-1.976379434,-1.989574587228955
625,-2.71204822,1.435961125,-0.735139996,-0.7423400623789459
626,-1.158501676,-0.814871642,-1.590863366,-1.6026760895937457
627,2.84128025,-2.285777633,-0.454121773,-0.46407467951308856
628,-3.599822339,-0.19535104,-0.008744687,-0.01677538041946743
629,0.338247885,0.221878448,-0.575681157,-0.6024905021171819
630,0.005728061,0.312189915,-0.897369267,-0.8923004851747443
631,-0.001631028,-0.457085088,-1.059001358,-1.0351648364487644
632,-2.143259055,1.780041076,-1.020074246,-1.0160883303883663
633,0.003125117,-1.393965691,-1.102244297,-1.0897660398638274
634,0.014296029,-0.002229528,-0.918191462,-0.8973074042544749
635,0.769935336,0.2950435,-0.264356558,-0.2653845307555169
636,-1.235035493,0.47575028,-0.787730689,-0.7806380739032804
637,0.7698871,-3.095751094,-0.266186797,-0.27456337170765904
638,-1.948791288,1.451479836,-0.863747966,-0.8580249238697283
639,0.585731798,0.396398562,-0.396712265,-0.4024227666492822
640,-0.432002439,2.244096119,-1.937601626,-1.945611808670813
641,1.607226294,2.725838796,-0.762227184,-0.7849901858888959
642,-0.053786831,2.102717198,-1.809375802,-1.803457558596634
643,-2.066188461,-3.374582434,-0.087181238,-0.1530040222216053
644,0.234956102,-1.168674955,-0.816416732,-0.8116551724995259
645,-3.271466754,0.483681002,-0.10143389,-0.07032295659284621
646,-0.220471883,-0.465658213,-1.337164149,-1.3234592197761696
647,-1.092161842,-0.896620901,-1.685475824,-1.6951715503884919
648,0.557798004,-3.255196526,-0.353022551,-0.3517142158276929
649,0.722503122,-0.07581623,-0.264750314,-0.23649707460110225
650,-1.459952014,3.149613874,-0.664623623,-0.6734331462814479
651,-0.294916144,2.159721649,-1.933744249,-1.9080516227433593
652,-3.65500204,-2.044233157,-0.000339409,0.013160528396890674
653,0.61924479,-2.122280243,-0.452746716,-0.4224183381835947
654,-1.180776257,-1.799663624,-1.139758509,-1.1863573237821237
655,0.889128571,2.272345689,-1.102807436,-1.1115737200312912
656,-0.266324431,-2.339624198,-1.049115695,-1.0353689618028348
657,0.51453518,0.995390325,-0.726117778,-0.7395768921174641
658,1.473492195,-0.075959656,-0.056062766,-0.04954916333916461
659,-2.618558999,1.263099135,-0.592663638,-0.592539601482815
660,2.226495983,-3.221716252,-0.214139724,-0.20725299998566424
661,1.192031813,-0.164839326,-0.089149544,-0.06843679408138281
662,0.385225381,0.53840759,-0.589167863,-0.5856617866669626
663,-0.310706358,-2.38817404,-1.059452815,-1.0450920472785568
664,2.696969426,0.982535194,-0.709409464,-0.7282961208765314
665,-0.5513936,-2.417926733,-1.108119927,-1.140545518950761
666,1.996009829,-1.592430156,-0.848999087,-0.8160883071510927
667,0.087758383,-0.277549773,-0.896560233,-0.904094164848855
668,0.189431026,-1.490622125,-0.841781408,-0.8537488362975276
669,0.041998644,-1.962753245,-0.900685008,-0.9273320082649079
670,-3.48838476,-2.079315245,-0.000770481,-0.023353599601355753
671,0.17720976,1.398093972,-1.329964288,-1.3259641074438857
672,-3.49141421,1.475383196,-0.759537237,-0.7716002703956018
673,-1.419428118,-0.277234549,-0.932429095,-0.9195327845818491
674,-0.435088816,0.167579109,-1.216567536,-1.2305927110231678
675,2.024870114,0.305536686,-0.096738267,-0.0950374390474957
676,-0.031908637,1.484549582,-1.571061881,-1.566864702055331
677,-0.349051091,0.793853013,-1.237147937,-1.221482486310143
678,-0.496154765,2.074158699,-1.994588193,-1.9732386309601286
679,2.153509807,-1.73922661,-0.913403618,-0.9278814155983683
680,-1.570940352,1.421397522,-1.035162147,-1.0365061828000501
681,1.004400494,1.273796412,-0.722309232,-0.7168605027273374
682,-1.51040663,-0.046347708,-0.685823479,-0.6848085887155072
683,-2.900745013,-1.89051965,-0.015345772,-0.043469961205119076
684,-1.491920907,0.346708941,-0.566861968,-0.5897528756448618
685,0.783248037,-0.54111801,-0.25505565,-0.22802940838891683
686,0.899253479,2.381431613,-1.033886513,-1.016555506116416
687,1.506567752,-1.702881439,-0.736644342,-0.7398680908735816
688,-0.521579091,0.274095854,-1.207292595,-1.2124767166562014
689,-1.425231579,1.533585055,-1.230689052,-1.2355626495955074
690,1.36554418,0.539377743,-0.168057115,-0.19891113201657587
691,1.261936313,-0.09895115,-0.076683524,-0.06965465262563438
692,-0.727281059,-0.715784812,-1.806677758,-1.8009141719290824
693,-2.538181136,-2.145861448,-0.040946876,-0.06241924623681079
694,0.047221744,-1.243180902,-1.068502928,-1.1069875551810204
695,1.334839035,0.858436723,-0.343161219,-0.3357771979304671
696,2.414189107,0.275261438,-0.101640398,-0.08452056810033438
697,0.208096384,2.89675287,-1.05384225,-1.031204930181433
698,-1.842732773,1.906429815,-1.156203318,-1.1564447147229617
699,1.407840027,2.5255336,-0.910161376,-0.887113404280867
700,1.994791439,0.280424301,-0.088883026,-0.0486957538898059
701,-0.710961725,-0.610607933,-1.748098171,-1.7586973497187801
702,-2.400504172,2.756755848,-0.591012357,-0.6183809986508689
703,0.933933077,0.046423139,-0.163579937,-0.19330912430863387
704,-3.140641948,-0.309557745,-0.012112842,-0.03790170750969976
705,-0.786159728,1.644552299,-1.803568091,-1.7753157354490565
706,-2.748541089,-2.851093556,-0.007899168,-0.012010458595259902
707,-2.604093063,0.516593991,-0.130345374,-0.1594827147234333
708,-0.90760644,-1.360916172,-1.717483774,-1.72702880361908
709,2.246542098,-0.897907075,-0.280277469,-0.2389891083256717
710,0.411797784,0.351109013,-0.523955763,-0.5435535545499397
711,-1.638817788,-0.172928203,-0.617776289,-0.6058779500978564
712,-0.68374513,-1.32327444,-1.782323974,-1.7683107431761607
713,0.265307883,-1.242846167,-0.774696227,-0.8186619192361817
714,0.02628216,3.28935079,-0.9478672,-0.966621195507776
715,-0.694673648,-0.24548324,-1.484853886,-1.4796589970753595
716,-2.344681191,-0.932044115,-0.196661929,-0.22270394052961792
717,0.940825241,0.838525989,-0.395649919,-0.3822935813034696
718,0.288493273,-1.448612502,-0.731898024,-0.7692155533530161
719,0.837807892,0.219466912,-0.219674863,-0.2473240408235371
720,-2.933834255,3.042863753,-0.339711932,-0.304805607687568
721,-0.921681102,-0.581417731,-1.672547494,-1.7067945366769293
722,-0.696447952,-2.204851118,-1.176376199,-1.1533140176399905
723,1.460962073,2.100637057,-1.199220493,-1.2023388931981922
724,0.023528482,0.636571757,-0.940308834,-0.9540452816509218
725,-2.083069945,-3.386972434,-0.082622733,-0.07022332555998567
726,-0.270925905,0.375961866,-1.108940179,-1.12165503094487
727,-2.318650642,-3.555254464,-0.036864495,-0.03712234606936289
728,0.658601772,1.663631821,-1.165557954,-1.1584104804522648
729,0.106831557,1.541346347,-1.503447374,-1.4833625474677903
730,-0.154121913,-2.866154517,-0.906832007,-0.9076556796508817
731,1.426551533,1.056377902,-0.506247185,-0.49341223502584053
732,0.874848514,0.578951552,-0.290545341,-0.2697604051758062
733,0.817405318,1.095162852,-0.628295155,-0.625640822513842
734,3.06188806,-2.865168349,-0.153186012,-0.1155982376597453
735,3.459649084,-2.577001689,-0.085136063,-0.11013631404129781
736,1.87389622,-1.026016757,-0.385138838,-0.3656822707542662
737,0.112910013,-1.842179912,-0.857127945,-0.8527947214827271
738,-1.930285769,-1.824985138,-0.342379868,-0.3335155005115986
739,0.795541561,0.511752832,-0.302703148,-0.31529667171282433
740,-0.522521595,-0.968386455,-1.795577142,-1.803653675445421
741,0.57401194,-0.738518108,-0.421146717,-0.4245698987539544
742,2.561152331,-1.167281816,-0.365009116,-0.3535687523205932
743,1.939626814,-2.570073571,-0.722526423,-0.754441082832546
744,-1.36985972,-3.509653023,-0.470838311,-0.4525019482070475
745,-0.877398955,-0.417978371,-1.572187968,-1.5473083345617358
746,-0.830908888,-1.583594808,-1.587866942,-1.6027266058064844
747,-1.248880741,-1.827021826,-1.045069282,-1.0379609755023869
748,-2.94972967,-2.141437602,-0.008546307,-0.03343924104939831
749,-0.647393395,-0.896188875,-1.852625798,-1.8436267213624573
750,-0.799009556,-1.111289169,-1.863302142,-1.818828921824681
751,0.423618394,1.5051014,-1.212609332,-1.1821491661184271
752,2.800591278,0.179636148,-0.077240499,-0.049968338264726485
753,1.099316713,-2.110232556,-0.51997254,-0.5107514059429449
754,0.298995047,0.514403,-0.657211638,-0.6616102003997051
755,-0.154024267,2.027798169,-1.886683162,-1.8709180095872602
756,-0.893379078,-0.50470598,-1.632154536,-1.6219253578752306
757,1.662448899,-0.971609749,-0.32023265,-0.27735003696087573
758,-1.003698925,-0.149580441,-1.270948628,-1.250385521269537
759,-3.722972857,-0.150858399,-0.010115708,0.007901411739954867
760,-0.433609936,0.693099971,-1.218120927,-1.195269823745709
761,1.618764666,0.683489859,-0.237804184,-0.27080804188595187
762,-3.376105793,-1.450211402,-0.003146364,0.0051117306715223205
763,-2.146257348,-0.014093564,-0.185514917,-0.215446043849408
764,0.146940758,0.989459827,-1.023718608,-1.0178334431788496
765,0.775847578,-1.1961136,-0.354580195,-0.3886843632104787
766,1.01720969,1.328690424,-0.769000607,-0.7737453322232128
767,0.453211972,-2.385923941,-0.499559825,-0.5295772422252036
768,-0.044116756,-0.274330605,-1.055652226,-1.0700714153425805
769,2.790163565,-0.892521349,-0.157585895,-0.16998903958221245
770,-1.581044359,2.658292249,-0.959119565,-0.946093984858363
771,-0.939728316,0.915064435,-1.157808864,-1.1430344925309883
772,0.537377985,-0.036894937,-0.396512435,-0.4047267720952878
773,3.515626259,0.579818265,-0.207238393,-0.2026123123832117
774,0.421111629,-0.766970194,-0.572328642,-0.5846089931949946
775,2.005766082,0.22531959,-0.076484976,-0.09136069539906744
776,1.929138602,-1.077731244,-0.428068051,-0.4642313337846228
777,-2.027330816,-2.173554231,-0.184834578,-0.21397025241381815
778,-0.347684946,2.18881003,-1.942136601,-1.9882358157780895
779,0.475618047,-0.196993716,-0.457355425,-0.4260036832098248
780,1.373910683,-2.771330666,-0.402721613,-0.4004950938415617
781,-1.420072077,0.133533208,-0.691514379,-0.6996839742967815
782,-3.289743904,0.168459962,-0.036691591,-0.07327233717698009
783,-0.804457264,2.4372215,-1.73748021,-1.737205020663569
784,0.010019176,-3.252336543,-0.777190126,-0.7525899637182948
785,-0.868397801,2.800366975,-1.400074185,-1.4070826335828608
786,3.792076448,1.52404895,-1.066455146,-1.0590088640946371
787,-0.485474331,-0.755503956,-1.723612037,-1.725466981370606
788,1.315784515,0.224927161,-0.090758395,-0.09413353272907136
789,-3.875254896,0.776602329,-0.223889507,-0.24288162717556827
790,3.28329659,-2.075646389,-0.191557211,-0.19560464687673582
791,-3.477654472,-3.801389088,-0.000141889,0.018858605055003794
792,1.044136065,-0.589976864,-0.161308573,-0.18591648732932348
793,1.130828559,-2.804455977,-0.316341832,-0.31388665002734406
794,2.856453691,1.825137832,-1.928855862,-1.9247012681295164
795,-0.182197496,0.534196838,-1.069296081,-1.0561446826730057
796,2.260059998,-1.950952401,-0.932861106,-0.9047786276282963
797,0.639376145,-0.658417725,-0.36040607,-0.37738596255318946
798,2.322323482,-0.811041515,-0.220297067,-0.22624627555170954
799,-0.452483758,0.257727186,-1.198149586,-1.1803287252424322
800,-1.277609756,-1.984243311,-0.897682449,-0.9494919919512461
801,0.470442964,-1.818571147,-0.54207208,-0.5499469896892923
802,-1.413633901,-1.590167936,-1.028885465,-0.9999891112416028
803,0.897164799,1.277799902,-0.754891947,-0.7617062355775093
804,-1.013692068,0.457524308,-0.980173126,-0.984134309527274
805,-1.151757665,-1.115840085,-1.618198298,-1.6592089022888281
806,1.875846303,-0.306043592,-0.066741768,-0.041292158832466924
807,1.442429072,0.948912705,-0.41437773,-0.4087117083369777
808,1.288571276,1.291186097,-0.717400144,-0.6946750474138694
809,-3.548595218,-0.597615832,-0.002550338,-0.01114656084620538
810,-2.428730651,0.276288987,-0.100948508,-0.09749262224978048
811,-0.630509175,0.23343654,-1.217783783,-1.2253628060202806
812,1.74147109,-0.066101652,-0.048085029,-0.08709103088213138
813,1.861959472,-1.210630387,-0.530245504,-0.5452841388916373
814,0.031915768,-0.860753643,-1.097684841,-1.1211534724303063
815,0.297473686,-2.121584018,-0.63650913,-0.6818797040054975
816,-0.240111926,-1.158876691,-1.485343801,-1.496677387461841
817,1.283348528,0.068590066,-0.07837475,-0.08225782435297593
818,1.945201549,-2.319626639,-0.902738131,-0.8800420990683789
819,0.232906129,0.644229702,-0.758497003,-0.7722206963709213
820,-2.868854441,1.460855163,-0.751484048,-0.7582242326179052
821,-0.38477342,2.301936148,-1.899739152,-1.9015695317342498
822,-0.648352423,0.005799727,-1.31832234,-1.2874356836463783
823,2.121231423,1.949312073,-1.670188105,-1.6678510709882586
824,1.822048033,0.688474517,-0.260008788,-0.31895413978435
825,-2.777017896,-1.284554208,-0.044833981,-0.07441468600912361
826,0.207030349,-1.303404458,-0.843803678,-0.8546345264261204
827,-2.911852649,0.115902289,-0.03914958,-0.02767770271567901
828,0.024740362,-1.376776809,-1.076616931,-1.0716209164590602
829,0.944718509,2.479062723,-0.949508101,-0.9191284919405533
830,2.046646383,-0.363121816,-0.076091374,-0.1275855275229249
831,1.29064009,-2.410804641,-0.551932398,-0.5913348369010295
832,-1.57524894,-0.330604705,-0.777931939,-0.7915996177838301
833,-1.005402851,-2.377178406,-0.924755987,-0.9184648115955837
834,1.965456719,-1.429353857,-0.723635962,-0.7377497947651843
835,-0.080988533,0.492864351,-0.988471906,-1.001859019261711
836,0.805530191,0.143733419,-0.227290356,-0.23775371686200433
837,1.411526106,-3.075615442,-0.248335392,-0.25147888935815926
838,2.253059505,1.804369563,-1.714811204,-1.7166587684491705
839,1.647341558,-0.997435467,-0.33420147,-0.31289969671032336
840,2.585850685,-2.074101947,-0.705670357,-0.7008699927648647
841,0.427580859,-0.220836146,-0.50479391,-0.5150898032805842
842,-3.417020337,0.321411234,-0.060453648,-0.053000095879749166
843,0.396905945,-2.209667045,-0.553476944,-0.5416254569292364
844,1.040856349,-0.022116759,-0.124683468,-0.13110244414967887
845,-0.56241001,0.356021054,-1.194444716,-1.1925062152303259
846,-2.87371365,1.101143482,-0.449707838,-0.4585491658745174
847,1.857352659,-0.173380922,-0.05173473,-0.059200417233123144
848,-2.401319341,-0.387426234,-0.126692694,-0.1292911496365379
849,0.781290172,-1.888429845,-0.436312842,-0.44560947327312156
850,-2.796274841,0.389445067,-0.085615841,-0.06931498222562694
851,1.094887863,-0.1598933,-0.109653009,-0.11299989163049125
852,0.025776497,-0.196492929,-0.950376213,-0.9394153655221427
853,0.285937335,-0.921669561,-0.746123107,-0.7438596582880905
854,-1.287797083,0.986095692,-0.913150305,-0.9217231295525643
855,-2.628405973,1.85330444,-0.989510318,-0.9996149560968325
856,-0.485534735,0.023668949,-1.289075851,-1.215212611780434
857,1.581160161,-0.750139147,-0.190949596,-0.19216387227529286
858,-0.149526646,1.776543812,-1.836136136,-1.7932140023180734
859,0.501996417,-0.450016802,-0.455918401,-0.46511924403684746
860,0.098949395,-2.890241983,-0.719143275,-0.7299200292874825
861,0.159296345,-1.96988143,-0.783027399,-0.796934394207685
862,-0.021313043,-0.209177883,-1.008804995,-1.0287891018529085
863,2.469486319,-0.52124305,-0.093564331,-0.09401898403753581
864,0.888596652,-0.437263177,-0.193992123,-0.20529004821714705
865,0.003714224,-2.520455598,-0.826262043,-0.8545288073743035
866,1.1025139,2.900717841,-0.550405273,-0.524602348094146
867,-0.442739267,2.834425048,-1.495188964,-1.4912920561747833
868,1.643333266,-1.622672054,-0.774437345,-0.7388408432557548
869,0.459329663,0.82348332,-0.65454694,-0.663920683031404
870,1.642982911,1.510657274,-1.028281165,-1.0732791067348308
871,0.20452338,1.156111387,-1.102334201,-1.1094756120178155
872,0.504890244,-1.857654907,-0.518873405,-0.49660450083728847
873,-1.539781782,-0.957539322,-1.085264026,-1.0699545788415823
874,2.439526436,0.932129522,-0.610365832,-0.5838197544615636
875,-0.89309678,0.619229256,-1.07725666,-1.0943648024317607
